  ,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28
1733,106650,28,2.05E-03,7.63E-03,0.5239,0.903,0.6065,0.4842,1.56,1.045,0.8325,0.703,0.5586,0.4547,0.6068,0.7415,0.8037,0.351,0.2316,0.9132,0.9765,0.4338,0.2746,1.072,0.4556,0.3116,0.2154,0.1312,9.97E-02,0.242
1734,106700,28,2.98E-03,9.52E-03,0.7943,1.382,0.9275,0.7003,2.407,1.612,1.217,1.084,0.8149,0.6265,0.7498,0.9327,0.9687,0.4636,0.2714,1.165,1.201,0.5799,0.3315,1.257,0.592,0.3541,0.2962,0.1661,0.107,0.2433
1735,106750,28,6.91E-04,7.86E-03,0.4952,0.868,0.5725,0.4472,1.524,1.003,0.7833,0.6627,0.5154,0.4093,0.7547,0.9382,0.976,0.4669,0.2809,1.175,1.207,0.5852,0.3385,1.27,0.5953,0.3692,0.2999,0.1706,0.119,0.2423
1736,106800,28,7.81E-05,7.87E-03,0.8691,1.523,1.012,0.7671,2.674,1.771,1.342,1.178,0.8918,0.6823,0.6936,0.8519,0.9172,0.4014,0.2602,1.059,1.116,0.502,0.3041,1.224,0.5185,0.3547,0.247,0.1425,0.1175,0.2449
1737,106850,28,3.87E-04,9.05E-03,0.5072,0.8809,0.5944,0.4417,1.534,1.031,0.7658,0.6973,0.5168,0.3886,2.161,2.615,2.863,1.266,0.8745,3.173,3.458,1.536,1.045,3.799,1.671,1.165,0.7504,0.51,0.3727,0.242
1738,106900,28,7.13E-06,8.84E-03,0.5857,1.021,0.6864,0.5082,1.783,1.196,0.8857,0.8049,0.595,0.443,1.515,1.887,1.987,0.8864,0.5309,2.368,2.465,1.11,0.6363,2.614,1.156,0.709,0.527,0.3054,0.2219,0.2429
1739,106950,28,5.29E-04,9.32E-03,0.6542,1.146,0.7648,0.5671,2.01,1.339,0.9939,0.895,0.6617,0.4951,1.059,1.363,1.379,0.6092,0.2991,1.778,1.761,0.7928,0.3532,1.806,0.783,0.4069,0.3615,0.163,0.1292,0.241
1740,107000,28,2.63E-05,6.99E-03,0.4808,0.8393,0.5629,0.4185,1.469,0.9809,0.7317,0.6604,0.4883,0.3687,1.224,1.511,1.604,0.7283,0.4512,1.882,1.97,0.9029,0.532,2.108,0.9476,0.6024,0.4414,0.2652,0.2029,0.2422
1741,107050,28,1.68E-05,7.05E-03,0.5241,0.9113,0.6144,0.4592,1.59,1.066,0.8007,0.722,0.5366,0.4058,1.697,2.107,2.26,0.9385,0.5815,2.632,2.799,1.17,0.7018,3.018,1.244,0.7848,0.5264,0.3178,0.2295,0.2433
1742,107100,28,2.26E-03,8.37E-03,0.3559,0.6248,0.4141,0.3124,1.103,0.7238,0.5505,0.4837,0.3613,0.2789,1.176,1.514,1.529,0.6788,0.3335,1.956,1.965,0.8741,0.4168,1.992,0.8793,0.4378,0.3973,0.1938,0.1144,0.2412
1743,107150,28,6.69E-05,8.52E-03,0.2826,0.5087,0.3231,0.2519,0.92,0.5791,0.4565,0.3716,0.2845,0.2323,0.8902,1.173,1.129,0.5448,0.2219,1.556,1.478,0.7237,0.276,1.439,0.682,0.2913,0.3441,0.13,7.87E-02,0.2432
1744,107200,28,7.92E-06,8.47E-03,0.4434,0.797,0.5051,0.4073,1.438,0.9044,0.7369,0.5784,0.4592,0.3844,0.8043,1.027,1.036,0.4855,0.2491,1.333,1.31,0.6286,0.2886,1.348,0.6129,0.3371,0.3086,0.1425,0.1204,0.2398
1745,107250,28,6.08E-05,7.58E-03,0.286,0.5077,0.33,0.2547,0.9092,0.5812,0.4586,0.3842,0.2887,0.2365,1.042,1.281,1.368,0.6209,0.4016,1.591,1.671,0.7698,0.4711,1.806,0.803,0.5387,0.385,0.2344,0.1882,0.245
1746,107300,28,2.55E-05,5.75E-03,0.3961,0.6971,0.4637,0.3368,1.231,0.8141,0.5943,0.5441,0.3926,0.29,1.607,2.024,2.083,0.9698,0.5452,2.557,2.615,1.227,0.6734,2.709,1.245,0.7138,0.6013,0.3251,0.2039,0.2411
1747,107350,28,1.12E-03,6.99E-03,0.3756,0.6687,0.4364,0.3205,1.194,0.7748,0.5739,0.509,0.3693,0.2806,1.562,1.934,2.05,0.9188,0.5703,2.411,2.526,1.151,0.6889,2.706,1.189,0.7627,0.5619,0.3238,0.2321,0.2428
1748,107400,28,3.46E-06,8.24E-03,0.5249,0.9365,0.612,0.4407,1.676,1.089,0.7908,0.7158,0.5099,0.3776,1.319,1.636,1.74,0.7591,0.4686,2.041,2.152,0.9474,0.5669,2.309,0.9839,0.6235,0.4628,0.2705,0.1905,0.2436
1749,107450,28,6.28E-04,9.52E-03,0.676,1.212,0.7895,0.5531,2.178,1.412,0.9956,0.9242,0.643,0.4577,1.516,1.868,1.98,0.9126,0.5691,2.31,2.438,1.124,0.6893,2.595,1.179,0.7416,0.5728,0.3536,0.2378,0.2418
1750,107500,28,1.42E-04,9.00E-03,0.4579,0.8371,0.5228,0.3937,1.539,0.9508,0.725,0.6,0.446,0.3441,2.955,3.702,3.819,1.808,1.031,4.654,4.78,2.264,1.265,4.946,2.327,1.337,1.124,0.6398,0.4057,0.2419
1751,107550,28,6.47E-04,7.70E-03,0.3179,0.5596,0.3751,0.2629,0.9947,0.6546,0.4684,0.4458,0.3063,0.2236,2.2,2.787,2.831,1.347,0.7152,3.549,3.574,1.715,0.8806,3.659,1.714,0.9314,0.852,0.4363,0.2735,0.2451
1752,107600,28,1.47E-04,9.08E-03,0.4552,0.8088,0.5335,0.3776,1.448,0.9416,0.6774,0.6289,0.4385,0.3186,1.356,1.735,1.73,0.8456,0.4229,2.237,2.2,1.093,0.5192,2.222,1.061,0.5521,0.5503,0.2567,0.1642,0.2422
1753,107650,28,2.90E-04,6.19E-03,0.4148,0.7251,0.4942,0.3314,1.278,0.858,0.5858,0.5921,0.3904,0.2709,2.111,2.676,2.74,1.253,0.6698,3.408,3.464,1.592,0.8228,3.565,1.617,0.8804,0.7553,0.3967,0.2564,0.2422
1754,107700,28,4.71E-04,6.78E-03,0.3603,0.6154,0.4396,0.2698,1.063,0.745,0.4659,0.5397,0.326,0.2063,1.074,1.392,1.383,0.636,0.2889,1.82,1.779,0.8354,0.3541,1.794,0.8039,0.3855,0.3942,0.1617,0.1065,0.2425
1755,107750,28,1.16E-04,7.33E-03,0.2422,0.426,0.2894,0.1856,0.7614,0.5029,0.331,0.3491,0.2191,0.1457,1.048,1.319,1.361,0.6273,0.3486,1.68,1.697,0.8022,0.4118,1.783,0.7987,0.4702,0.3936,0.1966,0.1541,0.2418
1756,107800,28,9.87E-05,7.73E-03,0.4126,0.709,0.5024,0.3068,1.23,0.8571,0.5326,0.6151,0.37,0.2327,0.714,0.9694,0.8653,0.4848,0.1512,1.333,1.163,0.6669,0.1817,1.059,0.5781,0.1981,0.3394,9.34E-02,6.71E-02,0.2418
1757,107850,28,2.42E-04,6.82E-03,0.4867,0.8179,0.6003,0.3616,1.384,1.004,0.6105,0.7428,0.444,0.2723,0.5077,0.6616,0.6387,0.3244,0.1463,0.874,0.8243,0.4279,0.1725,0.8118,0.3995,0.1935,0.2181,8.98E-02,7.16E-02,0.2423
1758,107900,28,3.34E-04,7.95E-03,0.46,0.7845,0.5615,0.3457,1.347,0.9531,0.5932,0.6881,0.4196,0.2639,0.6514,0.8651,0.7988,0.4408,0.1747,1.164,1.048,0.596,0.2112,0.9926,0.527,0.2288,0.3142,0.1078,7.67E-02,0.2423
1759,107950,28,2.11E-03,7.42E-03,0.5719,1.001,0.6844,0.4429,1.757,1.196,0.7766,0.8203,0.5286,0.3464,0.8169,1.105,0.9726,0.5893,0.2054,1.52,1.295,0.8155,0.2459,1.177,0.6829,0.2694,0.4445,0.1274,9.44E-02,0.2422
1760,108000,28,2.69E-05,9.20E-03,0.3854,0.6647,0.4657,0.2969,1.153,0.799,0.5172,0.5654,0.3547,0.2365,0.929,1.205,1.157,0.6179,0.2943,1.585,1.483,0.8196,0.3561,1.462,0.7488,0.3877,0.4346,0.1774,0.1268,0.2427
1761,108050,28,1.96E-04,7.26E-03,0.3558,0.6224,0.4274,0.2702,1.096,0.7431,0.4772,0.5161,0.3211,0.2114,1.085,1.381,1.389,0.6747,0.3617,1.774,1.758,0.8674,0.4407,1.788,0.8533,0.4755,0.4319,0.2174,0.149,0.2429
1762,108100,28,1.81E-04,7.34E-03,0.2243,0.3816,0.2766,0.1607,0.6557,0.4664,0.2785,0.3438,0.1944,0.1218,1.251,1.592,1.6,0.7818,0.43,2.038,2.03,1.001,0.5333,2.057,0.9907,0.5579,0.5015,0.2653,0.1692,0.2403
1763,108150,28,2.12E-04,6.65E-03,0.1423,0.2589,0.1654,0.1131,0.4776,0.2969,0.2113,0.1952,0.1274,9.70E-02,1.049,1.373,1.326,0.6589,0.3073,1.806,1.731,0.8655,0.3895,1.683,0.8268,0.3942,0.4227,0.1917,0.1088,0.241
1764,108200,28,3.43E-05,1.06E-02,0.1314,0.2418,0.1501,0.1109,0.4586,0.2668,0.2186,0.1781,0.1158,0.1118,1.163,1.553,1.459,0.7322,0.3027,2.102,1.939,0.9766,0.3635,1.837,0.9142,0.3924,0.4689,0.195,0.1407,0.2426
1765,108250,28,1.43E-05,8.11E-03,0.1509,0.2509,0.192,9.39E-02,0.4267,0.3128,0.1658,0.249,0.1124,7.06E-02,1.676,2.198,2.133,1.032,0.4971,2.908,2.789,1.35,0.6095,2.719,1.311,0.6436,0.6431,0.3147,0.2143,0.2428
1766,108300,28,4.44E-05,7.65E-03,0.1126,0.1859,0.144,6.97E-02,0.3162,0.2319,0.123,0.1882,8.35E-02,5.21E-02,2.264,3.035,2.853,1.397,0.5682,4.086,3.821,1.87,0.7355,3.601,1.757,0.7214,0.8709,0.3583,0.184,0.2426
1767,108350,28,1.48E-04,7.45E-03,0.3272,0.5637,0.4022,0.2268,0.981,0.687,0.3976,0.4982,0.274,0.1648,2.524,3.304,3.181,1.61,0.7741,4.34,4.161,2.104,0.9914,4.011,2.026,0.9789,1.034,0.502,0.2737,0.2438
1768,108400,28,2.67E-05,7.97E-03,0.2348,0.4025,0.2895,0.1642,0.6951,0.4933,0.284,0.3588,0.2001,0.1197,1.334,1.714,1.7,0.8379,0.4536,2.214,2.182,1.076,0.5661,2.171,1.066,0.5832,0.5309,0.2874,0.1801,0.2414
1769,108450,28,1.15E-04,5.84E-03,0.1986,0.3444,0.2422,0.1423,0.602,0.4172,0.2493,0.297,0.1713,0.1061,1.679,2.179,2.106,1.096,0.5398,2.842,2.731,1.419,0.6803,2.644,1.373,0.6813,0.7194,0.3584,0.207,0.2432
1770,108500,28,5.32E-05,8.00E-03,0.4003,0.6979,0.4855,0.2909,1.221,0.844,0.5102,0.5907,0.3501,0.2167,1.767,2.301,2.218,1.145,0.5463,3.007,2.884,1.489,0.6911,2.788,1.434,0.6911,0.7473,0.3582,0.2032,0.2408
1771,108550,28,4.91E-04,8.31E-03,0.6005,1.025,0.743,0.4178,1.757,1.264,0.7191,0.9222,0.5122,0.2993,1.577,2.028,1.997,1.012,0.5413,2.618,2.565,1.298,0.6761,2.533,1.278,0.6882,0.659,0.356,0.2207,0.2409
1772,108600,28,3.10E-05,9.71E-03,0.4867,0.839,0.5993,0.3363,1.453,1.029,0.5863,0.7411,0.4089,0.2417,1.104,1.391,1.431,0.6758,0.4221,1.762,1.8,0.8489,0.5141,1.857,0.8725,0.5506,0.4203,0.2641,0.1926,0.2434
1773,108650,28,4.97E-04,7.26E-03,0.3092,0.5093,0.3975,0.1876,0.8438,0.6513,0.3146,0.5139,0.2359,0.1254,1.914,2.304,2.495,1.221,0.9425,2.786,3,1.466,1.111,3.255,1.588,1.233,0.7866,0.611,0.5104,0.2431
1774,108700,28,3.92E-04,8.18E-03,0.1819,0.2956,0.2351,0.1129,0.485,0.3788,0.1888,0.3066,0.141,8.03E-02,2.806,3.406,3.642,1.8,1.351,4.151,4.416,2.182,1.609,4.731,2.331,1.759,1.166,0.8775,0.7103,0.2413
1775,108750,28,2.29E-04,8.32E-03,0.1496,0.247,0.19,9.93E-02,0.411,0.3114,0.1682,0.2436,0.1214,7.77E-02,3.13,3.734,4.024,2.116,1.659,4.466,4.795,2.527,1.959,5.181,2.71,2.138,1.448,1.127,0.9215,0.2425
1776,108800,28,7.94E-05,7.64E-03,0.1645,0.2726,0.2076,0.1135,0.4541,0.3419,0.1925,0.2641,0.1387,8.93E-02,2.689,3.244,3.446,1.81,1.357,3.929,4.147,2.19,1.61,4.431,2.304,1.752,1.242,0.9129,0.739,0.2398
1777,108850,28,6.15E-06,6.68E-03,0.1235,0.2031,0.1558,8.86E-02,0.337,0.2537,0.1506,0.1987,0.107,7.44E-02,1.69,2.134,2.093,1.19,0.6914,2.708,2.635,1.508,0.8509,2.605,1.459,0.8675,0.8585,0.4853,0.328,0.2423
1778,108900,28,7.65E-05,8.88E-03,0.1681,0.2809,0.2082,0.1273,0.4734,0.3444,0.2199,0.2611,0.1507,0.1124,1.196,1.506,1.514,0.7949,0.4941,1.912,1.893,1.01,0.5927,1.933,0.9894,0.6457,0.5489,0.3163,0.2579,0.2413
1779,108950,28,1.01E-04,6.67E-03,0.172,0.2849,0.214,0.1322,0.4759,0.351,0.2253,0.2694,0.158,0.1169,1.002,1.216,1.297,0.6488,0.4907,1.499,1.55,0.8109,0.5582,1.711,0.8074,0.6729,0.4572,0.2829,0.3003,0.2435
1780,109000,28,1.79E-04,7.69E-03,0.2001,0.3349,0.2488,0.1469,0.5648,0.4129,0.2521,0.3124,0.1768,0.121,0.9063,1.113,1.151,0.6149,0.428,1.413,1.381,0.7781,0.4514,1.493,0.7537,0.5977,0.445,0.253,0.3265,0.2416
1781,109050,28,2.20E-04,6.70E-03,0.2534,0.4181,0.319,0.1824,0.6996,0.5187,0.3144,0.4079,0.2181,0.1549,1.383,1.795,1.701,0.9646,0.4942,2.35,2.194,1.259,0.606,2.108,1.169,0.629,0.6958,0.3341,0.2363,0.2422
1782,109100,28,1.95E-04,8.25E-03,0.4746,0.7645,0.6106,0.3247,1.239,0.9783,0.5322,0.79,0.4099,0.238,1.029,1.357,1.239,0.7451,0.33,1.808,1.625,0.9869,0.4075,1.502,0.8863,0.4117,0.5541,0.2343,0.1526,0.2425
1783,109150,28,6.08E-04,6.40E-03,0.4414,0.7287,0.5542,0.3258,1.209,0.911,0.5443,0.6992,0.4035,0.2519,1.763,2.391,2.128,1.229,0.462,3.254,2.881,1.667,0.6055,2.576,1.476,0.566,0.8686,0.3226,0.158,0.2394
1784,109200,28,8.81E-05,7.69E-03,0.4408,0.708,0.5716,0.2853,1.141,0.9155,0.4621,0.7432,0.3665,0.1923,1.923,2.572,2.349,1.321,0.5708,3.449,3.139,1.767,0.7485,2.878,1.604,0.7015,0.9249,0.3954,0.1968,0.2421
1785,109250,28,1.03E-04,7.12E-03,0.5874,0.9302,0.7649,0.3946,1.477,1.209,0.63,0.9985,0.5089,0.2773,2.583,3.468,3.17,1.743,0.7359,4.671,4.25,2.339,0.9625,3.895,2.132,0.9101,1.188,0.5017,0.2544,0.2428
1786,109300,28,1.27E-03,8.04E-03,0.6212,0.9959,0.7987,0.4366,1.598,1.279,0.702,1.028,0.5584,0.3159,1.684,2.265,2.081,1.108,0.466,3.062,2.795,1.488,0.6008,2.58,1.363,0.5845,0.7419,0.3105,0.1755,0.2435
1787,109350,28,1.16E-04,6.60E-03,0.9701,1.551,1.251,0.6724,2.481,1.999,1.077,1.614,0.8644,0.476,2.512,3.387,3.147,1.584,0.6857,4.584,4.243,2.127,0.8956,3.948,1.979,0.8607,1.015,0.4485,0.2372,0.2395
1788,109400,28,1.09E-04,8.09E-03,1.427,2.287,1.841,0.9692,3.666,2.949,1.555,2.376,1.247,0.6702,4.263,5.754,5.273,2.789,1.142,7.781,7.116,3.758,1.516,6.526,3.445,1.417,1.834,0.757,0.3509,0.2412
1789,109450,28,1.41E-04,9.94E-03,1.089,1.753,1.398,0.7483,2.827,2.251,1.206,1.797,0.9592,0.5228,3.038,4.092,3.74,2.021,0.8336,5.525,5.036,2.714,1.098,4.608,2.482,1.028,1.357,0.5672,0.2728,0.2419
1790,109500,28,7.41E-05,8.83E-03,0.7859,1.285,0.9961,0.5556,2.104,1.627,0.9095,1.264,0.7024,0.3996,2.423,3.312,2.953,1.625,0.576,4.543,4.035,2.218,0.7644,3.604,1.976,0.7074,1.099,0.3931,0.1774,0.2412
1791,109550,28,2.75E-04,8.36E-03,0.909,1.486,1.153,0.6377,2.433,1.884,1.045,1.464,0.8067,0.4543,2.576,3.475,3.127,1.783,0.7097,4.702,4.215,2.397,0.9293,3.797,2.16,0.8647,1.243,0.5037,0.2454,0.2443
1792,109600,28,7.95E-06,7.05E-03,0.8468,1.386,1.077,0.5715,2.273,1.762,0.939,1.373,0.7238,0.3942,1.52,2.096,1.852,1.011,0.3333,2.91,2.547,1.388,0.4227,2.26,1.227,0.4154,0.6816,0.2309,0.1396,0.2417
1793,109650,28,2.19E-05,9.03E-03,0.9084,1.487,1.157,0.6108,2.435,1.89,1.004,1.474,0.7737,0.4201,2.013,2.763,2.479,1.308,0.4676,3.814,3.393,1.793,0.6051,3.062,1.6,0.589,0.8644,0.3055,0.1675,0.2424
1794,109700,28,1.12E-04,9.00E-03,1.185,1.921,1.528,0.7472,3.115,2.474,1.215,1.973,0.9587,0.4829,2.607,3.517,3.249,1.666,0.6961,4.779,4.378,2.238,0.8855,4.061,2.065,0.875,1.092,0.4671,0.2756,0.2441
1795,109750,28,8.25E-05,7.41E-03,0.8826,1.419,1.153,0.5037,2.286,1.852,0.8161,1.51,0.6527,0.3001,2.315,3.257,2.778,1.572,0.4403,4.63,3.895,2.205,0.5466,3.349,1.87,0.5446,1.098,0.3187,0.2039,0.2444
1796,109800,28,7.36E-05,5.49E-03,0.606,0.9903,0.7788,0.3692,1.626,1.266,0.6161,1.007,0.4629,0.251,1.422,1.993,1.702,0.9758,0.2745,2.848,2.357,1.382,0.3081,2.069,1.134,0.3632,0.7151,0.1795,0.166,0.2419
1797,109850,28,2.07E-05,6.99E-03,0.531,0.8853,0.6677,0.3524,1.486,1.105,0.6022,0.8465,0.4299,0.2625,1.922,2.59,2.32,1.351,0.5352,3.539,3.099,1.836,0.6527,2.827,1.605,0.6817,0.9812,0.3611,0.2505,0.2411
1798,109900,28,3.20E-03,9.06E-03,0.4272,0.7389,0.5166,0.3184,1.29,0.8838,0.5672,0.6326,0.3708,0.2655,1.432,1.918,1.72,1.03,0.4266,2.596,2.285,1.39,0.5321,2.091,1.206,0.5325,0.7815,0.2983,0.1858,0.2425
1799,109950,28,1.80E-03,7.05E-03,0.2335,0.4122,0.2763,0.182,0.7427,0.4759,0.3418,0.3367,0.1978,0.1754,1.405,1.929,1.705,0.9552,0.3483,2.666,2.33,1.318,0.4566,2.095,1.122,0.4295,0.7048,0.2385,0.1179,0.2412
1800,110000,28,2.55E-03,7.64E-03,0.3056,0.5211,0.3798,0.1957,0.8962,0.6416,0.3435,0.477,0.2349,0.1407,1.831,2.546,2.119,1.388,0.4283,3.555,2.945,1.925,0.5771,2.462,1.593,0.4973,1.077,0.3328,0.1263,0.2414
1801,110050,28,7.97E-05,7.61E-03,0.3904,0.6648,0.4875,0.2414,1.142,0.8226,0.4229,0.6147,0.2916,0.1669,1.481,1.99,1.721,1.149,0.4374,2.697,2.31,1.537,0.5592,2.011,1.322,0.5108,0.9178,0.3517,0.1685,0.2435
1802,110100,28,3.40E-04,7.37E-03,0.4919,0.8201,0.6286,0.2788,1.379,1.039,0.4786,0.8104,0.3448,0.1782,0.813,1.09,0.9651,0.6034,0.2527,1.486,1.292,0.7978,0.308,1.156,0.6999,0.2994,0.4794,0.2047,0.1167,0.2417
1803,110150,28,8.32E-04,8.59E-03,0.5136,0.8395,0.6672,0.2793,1.385,1.081,0.4679,0.8734,0.3543,0.1643,1.072,1.443,1.287,0.7698,0.3194,1.975,1.726,1.027,0.3905,1.554,0.9108,0.3885,0.5777,0.2425,0.1445,0.2419
1804,110200,28,4.20E-04,8.60E-03,0.6816,1.142,0.8664,0.4002,1.922,1.445,0.6767,1.105,0.5039,0.242,1.558,2.011,1.897,1.118,0.5523,2.622,2.449,1.431,0.6839,2.32,1.345,0.6709,0.8345,0.4142,0.2312,0.2423
1805,110250,28,1.47E-04,9.95E-03,0.4555,0.755,0.5817,0.275,1.266,0.9543,0.4656,0.7492,0.3441,0.1749,0.7737,0.9883,0.9711,0.5156,0.2841,1.286,1.238,0.6508,0.3352,1.225,0.6386,0.358,0.3618,0.2021,0.1395,0.2441
1806,110300,28,1.92E-04,8.65E-03,0.7655,1.314,0.9475,0.4948,2.266,1.619,0.8566,1.178,0.607,0.3276,0.853,1.065,1.085,0.5582,0.3344,1.357,1.35,0.6877,0.3823,1.385,0.7034,0.4273,0.3809,0.2351,0.1785,0.2442
1807,110350,28,1.28E-04,7.40E-03,0.7737,1.315,0.9638,0.5029,2.242,1.633,0.8597,1.204,0.6229,0.3323,0.6366,0.7519,0.7818,0.4861,0.3229,0.9161,0.9222,0.5608,0.3447,0.9654,0.5889,0.3954,0.3919,0.2691,0.2158,0.2434
1808,110400,28,5.90E-05,6.85E-03,0.5111,0.844,0.6521,0.321,1.403,1.071,0.5345,0.8357,0.406,0.2078,1.037,1.298,1.317,0.6792,0.4059,1.656,1.648,0.8365,0.4716,1.678,0.8556,0.5142,0.4645,0.288,0.207,0.2413
1809,110450,28,1.29E-03,7.68E-03,0.7999,1.356,1.005,0.4801,2.305,1.698,0.8168,1.266,0.5996,0.2978,1.114,1.504,1.425,0.6562,0.2916,2.052,1.925,0.8698,0.3628,1.827,0.83,0.366,0.4106,0.2007,0.1253,0.2419
1810,110500,28,2.08E-04,8.82E-03,0.6579,1.115,0.8287,0.381,1.894,1.401,0.6486,1.046,0.476,0.2324,1.587,2.073,2.008,1.013,0.5464,2.723,2.622,1.316,0.6936,2.544,1.277,0.6902,0.6574,0.3622,0.2196,0.2421
1811,110550,28,1.15E-04,8.35E-03,0.8381,1.43,1.051,0.4823,2.448,1.789,0.8268,1.321,0.6002,0.2914,1.78,2.303,2.249,1.147,0.6149,2.998,2.911,1.471,0.7698,2.843,1.444,0.7724,0.7542,0.4186,0.2538,0.2415
1812,110600,28,2.03E-04,7.87E-03,0.6662,1.125,0.8415,0.3821,1.906,1.416,0.6499,1.066,0.477,0.2367,0.9707,1.224,1.227,0.6437,0.3884,1.569,1.549,0.7961,0.4557,1.557,0.8035,0.4826,0.454,0.2915,0.2126,0.243
1813,110650,28,2.17E-04,9.35E-03,1.123,1.868,1.441,0.5927,3.117,2.393,0.9924,1.853,0.7548,0.3285,0.6987,0.9353,0.8897,0.4248,0.2111,1.282,1.187,0.5587,0.2445,1.144,0.5234,0.2601,0.2953,0.1659,0.1326,0.2422
1814,110700,28,1.10E-03,1.04E-02,1.139,1.882,1.461,0.6375,3.114,2.411,1.057,1.877,0.8124,0.3741,1.68,2.35,2.097,1.04,0.4175,3.319,2.924,1.454,0.5509,2.629,1.282,0.5213,0.673,0.2766,0.1501,0.2424
1815,110750,28,2.80E-04,7.76E-03,1.171,1.947,1.492,0.6804,3.246,2.474,1.136,1.904,0.8621,0.4057,1.399,1.946,1.75,0.8598,0.335,2.751,2.427,1.187,0.4193,2.199,1.065,0.4211,0.5519,0.2278,0.1392,0.2428
1816,110800,28,7.16E-04,8.96E-03,1.607,2.638,2.057,0.9824,4.337,3.374,1.616,2.635,1.255,0.6067,2.864,4.112,3.52,1.798,0.5713,5.975,5.049,2.554,0.735,4.335,2.201,0.7035,1.16,0.4032,0.2256,0.2418
1817,110850,28,1.72E-03,7.37E-03,1.101,1.809,1.41,0.6645,2.976,2.316,1.093,1.806,0.8496,0.4055,4.024,5.854,4.994,2.405,0.6529,8.558,7.254,3.494,0.9098,6.205,2.974,0.8146,1.455,0.4036,0.1505,0.2422
1818,110900,28,1.74E-04,8.06E-03,0.6319,1.051,0.8022,0.3871,1.749,1.332,0.6458,1.02,0.4891,0.244,3.336,4.856,4.2,1.883,0.4588,7.118,6.103,2.735,0.6205,5.296,2.363,0.5832,1.081,0.2741,0.1149,0.2422
1819,110950,28,8.31E-04,9.85E-03,0.7626,1.29,0.9511,0.5003,2.185,1.606,0.8498,1.188,0.6206,0.3376,2.777,3.892,3.467,1.687,0.5411,5.504,4.854,2.347,0.7058,4.336,2.097,0.6772,1.048,0.3528,0.1643,0.2411
1820,111000,28,6.61E-05,8.48E-03,1.276,2.18,1.569,0.8976,3.73,2.679,1.541,1.933,1.099,0.6459,2.814,4.01,3.487,1.72,0.4918,5.738,4.964,2.447,0.6743,4.331,2.119,0.6112,1.074,0.3116,0.1177,0.2426
1821,111050,28,7.71E-05,8.18E-03,1.819,3.066,2.269,1.231,5.171,3.819,2.083,2.834,1.526,0.8546,3.846,5.328,4.789,2.397,0.8657,7.414,6.624,3.319,1.165,5.972,2.974,1.084,1.51,0.547,0.2326,0.2401
1822,111100,28,1.04E-03,9.68E-03,2.88,4.825,3.609,1.939,8.088,6.041,3.256,4.525,2.422,1.325,8.098,11.49,9.916,5.19,1.658,16.34,14.07,7.36,2.322,12.15,6.35,2.034,3.337,1.072,0.3791,0.243
1823,111150,28,4.95E-04,9.63E-03,2.888,4.859,3.592,2.06,8.181,6.039,3.476,4.471,2.555,1.493,4.812,6.809,5.899,3.086,1.011,9.672,8.338,4.361,1.394,7.235,3.78,1.246,1.986,0.6559,0.2508,0.242
1824,111200,28,8.04E-05,6.95E-03,2.108,3.528,2.641,1.45,5.911,4.415,2.438,3.312,1.807,1.025,2.249,3.198,2.737,1.471,0.4816,4.569,3.882,2.094,0.666,3.337,1.783,0.5913,0.9706,0.3162,0.123,0.2438
1825,111250,28,7.73E-04,7.59E-03,0.8742,1.471,1.088,0.6228,2.478,1.826,1.056,1.356,0.7667,0.4693,2.348,3.373,2.855,1.523,0.4704,4.88,4.091,2.187,0.642,3.477,1.846,0.5794,0.9969,0.3106,0.132,0.2414
1826,111300,28,2.42E-04,7.82E-03,0.43,0.7186,0.5419,0.2754,1.206,0.9016,0.469,0.6861,0.3387,0.2026,3.502,5.022,4.269,2.259,0.7121,7.234,6.11,3.245,0.995,5.21,2.748,0.8772,1.464,0.4576,0.1698,0.2421
1827,111350,28,3.88E-04,9.45E-03,0.7077,1.172,0.9004,0.4344,1.946,1.488,0.7278,1.148,0.5449,0.2918,1.722,2.465,2.082,1.14,0.3598,3.56,2.97,1.635,0.4867,2.525,1.372,0.4436,0.7631,0.2388,0.1046,0.2407
1828,111400,28,6.04E-04,7.38E-03,0.4484,0.7682,0.5517,0.311,1.324,0.9391,0.5467,0.6838,0.3701,0.2519,2.86,3.939,3.509,1.89,0.7495,5.457,4.823,2.601,1,4.311,2.314,0.926,1.258,0.5007,0.2291,0.243
1829,111450,28,1.68E-04,7.74E-03,0.6924,1.184,0.8551,0.4774,2.032,1.457,0.8299,1.061,0.5768,0.3707,2.31,3.026,2.877,1.53,0.744,3.995,3.762,2.003,0.9476,3.59,1.902,0.9314,1.022,0.4995,0.2682,0.2419
1830,111500,28,4.20E-04,6.99E-03,0.2994,0.5158,0.3681,0.204,0.8934,0.6305,0.359,0.4554,0.2429,0.1674,1.886,2.461,2.36,1.233,0.5967,3.257,3.069,1.605,0.7382,2.959,1.541,0.7548,0.8129,0.3976,0.2283,0.2403
1831,111550,28,7.45E-04,8.77E-03,0.2419,0.4127,0.3,0.1642,0.7093,0.5077,0.2909,0.3758,0.1932,0.1462,1.021,1.287,1.291,0.6672,0.3592,1.701,1.609,0.8339,0.3847,1.64,0.8419,0.4684,0.4431,0.2449,0.1893,0.243
